research_date,query,query_result_count,rank,competitor,package,url,search_rating,exact_title_match,keyword_match,listing_rating,rating_count,review_count,installs,updated,screenshots,positioning,strong_side,weak_side,current_no1,leader_reason_hypothesis,meou_advantage,meou_gap,required_to_beat,winability_0_100,battle_class,evidence_type,confidence,source
2026-08-26,гороскоп на месяц,500,3,Гороскоп на каждый день: Астрология & Гороскопы,com.foresko.horoscopes,https://www.rustore.ru/catalog/app/com.foresko.horoscopes,"4,4",no,partial_title_match,"4,4",192,37,9 тыс +,26 авг 2025,4,"Представляем вам точный гороскоп на каждый день – превосходное приложение для тех, кто хочет узнать о том, что такое астрология и совместимость знаков",9 тыс+,"4,4",see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,70,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF+%D0%BD%D0%B0+%D0%BC%D0%B5%D1%81%D1%8F%D1%86 | listing: https://www.rustore.ru/catalog/app/com.foresko.horoscopes
2026-08-26,гороскоп на месяц,500,4,"РАК Гороскоп на сегодня, завтра и на каждый день",cancer.daily.horoscopes,https://www.rustore.ru/catalog/app/cancer.daily.horoscopes,"4,9",no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 4,9 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,70,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF+%D0%BD%D0%B0+%D0%BC%D0%B5%D1%81%D1%8F%D1%86
2026-08-26,гороскоп на месяц,500,5,AstroPersona — твой гороскоп и натальная карта,com.astropersona,https://www.rustore.ru/catalog/app/com.astropersona,"4,0",no,partial_title_match,"4,0",12,5,3 тыс +,13 мар 2026,8,"Персональный гороскоп, персональный ИИ астролог, натальная карта и описание, прогноз на месяц по данным рождения, ответы на хорарные вопросы, личная с",3 тыс+,"4,0",see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,70,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF+%D0%BD%D0%B0+%D0%BC%D0%B5%D1%81%D1%8F%D1%86 | listing: https://www.rustore.ru/catalog/app/com.astropersona
2026-08-26,гороскоп на месяц,500,6,"ВЕСЫ Гороскоп на сегодня, завтра и на каждый день",libra.daily.horoscopes,https://www.rustore.ru/catalog/app/libra.daily.horoscopes,"4,7",no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 4,7 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,70,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF+%D0%BD%D0%B0+%D0%BC%D0%B5%D1%81%D1%8F%D1%86
2026-08-26,гороскоп на месяц,500,7,Гороскоп на сегодня,com.Blogproger.Horoscope,https://www.rustore.ru/catalog/app/com.Blogproger.Horoscope,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,70,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF+%D0%BD%D0%B0+%D0%BC%D0%B5%D1%81%D1%8F%D1%86
2026-08-26,гороскоп на месяц,500,8,"ОВЕН Гороскоп на сегодня, завтра и на каждый день",aries.daily.horoscopes,https://www.rustore.ru/catalog/app/aries.daily.horoscopes,"4,8",no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 4,8 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,70,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF+%D0%BD%D0%B0+%D0%BC%D0%B5%D1%81%D1%8F%D1%86
2026-08-26,гороскоп на месяц,500,9,Гороскоп на завтра,com.Hurmeow.Horoscope_for_tomorrow,https://www.rustore.ru/catalog/app/com.Hurmeow.Horoscope_for_tomorrow,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,70,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF+%D0%BD%D0%B0+%D0%BC%D0%B5%D1%81%D1%8F%D1%86
2026-08-26,гороскоп на месяц,500,10,"КОЗЕРОГ Гороскоп сегодня, завтра и на каждый день",capricorn.daily.horoscopes,https://www.rustore.ru/catalog/app/capricorn.daily.horoscopes,"4,8",no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 4,8 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,70,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D0%B3%D0%BE%D1%80%D0%BE%D1%81%D0%BA%D0%BE%D0%BF+%D0%BD%D0%B0+%D0%BC%D0%B5%D1%81%D1%8F%D1%86
2026-08-26,совместимость знаков зодиака,500,1,Совместимость знаков зодиака,com.zodiak.app,https://www.rustore.ru/catalog/app/com.zodiak.app,unknown,yes,exact_title,unknown,unknown,unknown,до 1 тыс,20 июн 2026,2,"Узнайте, насколько подходят друг другу два знака зодиака в любви, дружбе и работе. Приложение показывает процент совместимости и понятный разбор пары,",Exact title и №1 по «совместимость знаков зодиака»,Нет видимого рейтинга,Совместимость знаков зодиака,"HYPOTHESIS: №1 exact title, но до 1 тыс, без рейтинга, с 2 скриншотами и без видимых тегов.","MEOU закрывает и быстрый sign-only сценарий, и глубокую совместимость двух карт.",Нужно развести бесплатную sign compatibility и Premium deep compatibility без путаницы.,Exact phrase в short/full/tag if available; screenshot пары; 5–8 screenshots; первые 50–100 реальных оценок; clear free→deep funnel.,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0 | listing: https://www.rustore.ru/catalog/app/com.zodiak.app
2026-08-26,совместимость знаков зодиака,500,2,Совместимость знаков зодиака - ZodiMatch,com.zodiacmatch.app,https://www.rustore.ru/catalog/app/com.zodiacmatch.app,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Exact keyword match in visible title.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0
2026-08-26,совместимость знаков зодиака,500,3,Совместимость по знаку зодиака,com.koshina.zodiacssigns_compatibility,https://www.rustore.ru/catalog/app/com.koshina.zodiacssigns_compatibility,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0
2026-08-26,совместимость знаков зодиака,500,4,Гороскоп: Совместимость Знаков Зодиака,com.notisplay.goroskop,https://www.rustore.ru/catalog/app/com.notisplay.goroskop,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Exact keyword match in visible title.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0
2026-08-26,совместимость знаков зодиака,500,5,Узнай любовную совместимость знаков зодиака,com.Blogproger.Find_out_the_love_compatibility_of_zodiac_signs,https://www.rustore.ru/catalog/app/com.Blogproger.Find_out_the_love_compatibility_of_zodiac_signs,unknown,no,exact_phrase_in_title,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Exact keyword match in visible title.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0
2026-08-26,совместимость знаков зодиака,500,6,"Совместимость по дате, дню, имени, зодиаку",ru.improg.love,https://www.rustore.ru/catalog/app/ru.improg.love,"4,6",no,partial_title_match,"4,6",12,6,1 тыс +,16 мая 2026,10,Ищете ответы на вопросы о совместимости с любимым человеком? Хотите лучше понять партнёра и укрепить отношения? Это бесплатное приложение — ваш персон,"4,6",Только 1 тыс+ и 12 оценок,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0 | listing: https://www.rustore.ru/catalog/app/ru.improg.love
2026-08-26,совместимость знаков зодиака,500,7,Совместимость. Астрология,com.xeen_software.compatibility,https://www.rustore.ru/catalog/app/com.xeen_software.compatibility,unknown,no,partial_title_match,unknown,unknown,unknown,до 1 тыс,26 сент 2025,3,"Узнайте свою совместимость, основанную на индивидуальных астрологических расчетах по дате рождения. Астрологическая совместимость - это не только совп",№1 по «совместимость по дате рождения»,Нет видимого рейтинга,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0 | listing: https://www.rustore.ru/catalog/app/com.xeen_software.compatibility
2026-08-26,совместимость знаков зодиака,500,8,Тест на совместимость имен,com.jekrum.test_imena,https://www.rustore.ru/catalog/app/com.jekrum.test_imena,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0
2026-08-26,совместимость знаков зодиака,500,9,Гороскоп Совместимость,com.gild.goroskop,https://www.rustore.ru/catalog/app/com.gild.goroskop,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0
2026-08-26,совместимость знаков зодиака,500,10,Как строить отношения с разными знаками зодиака,ru.tismo.themes.zodiac_otn,https://www.rustore.ru/catalog/app/ru.tismo.themes.zodiac_otn,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,72,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%B2+%D0%B7%D0%BE%D0%B4%D0%B8%D0%B0%D0%BA%D0%B0
2026-08-26,совместимость по дате рождения,500,1,Совместимость. Астрология,com.xeen_software.compatibility,https://www.rustore.ru/catalog/app/com.xeen_software.compatibility,unknown,no,partial_title_match,unknown,unknown,unknown,до 1 тыс,26 сент 2025,3,"Узнайте свою совместимость, основанную на индивидуальных астрологических расчетах по дате рождения. Астрологическая совместимость - это не только совп",№1 по «совместимость по дате рождения»,Нет видимого рейтинга,Совместимость. Астрология,"HYPOTHESIS: №1 точно заявляет расчёт по дате, но имеет до 1 тыс, без rating, 3 screenshots и stale 2025 update.",MEOU использует две сохранённые натальные карты для более глубокого разбора.,External listing must clearly say two birth datasets; не обещать numerology/name compatibility.,"Exact phrase + «две натальные карты»; screenshot input→result; 4,7+ rating; доказать точность и понятность.",68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/com.xeen_software.compatibility
2026-08-26,совместимость по дате рождения,500,2,"Совместимость по дате, дню, имени, зодиаку",ru.improg.love,https://www.rustore.ru/catalog/app/ru.improg.love,"4,6",no,partial_title_match,"4,6",12,6,1 тыс +,16 мая 2026,10,Ищете ответы на вопросы о совместимости с любимым человеком? Хотите лучше понять партнёра и укрепить отношения? Это бесплатное приложение — ваш персон,"4,6",Только 1 тыс+ и 12 оценок,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/ru.improg.love
2026-08-26,совместимость по дате рождения,500,3,Нумерология Совместимость,com.numerology.rebirth,https://www.rustore.ru/catalog/app/com.numerology.rebirth,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F
2026-08-26,совместимость по дате рождения,500,4,Совместимость по знаку зодиака,com.koshina.zodiacssigns_compatibility,https://www.rustore.ru/catalog/app/com.koshina.zodiacssigns_compatibility,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F
2026-08-26,совместимость по дате рождения,500,5,Матрица Судьбы и Совместимость,com.matrix.destinyapp,https://www.rustore.ru/catalog/app/com.matrix.destinyapp,unknown,no,partial_title_match,unknown,unknown,unknown,до 1 тыс,26 июн 2026,10,Раскройте свой потенциал с помощью нумерологии и энергий. Приложение «Матрица Судьбы» — это современный инструмент самопознания. Мы автоматизировали ,Exact matrix + compatibility title,Нет видимого рейтинга,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/com.matrix.destinyapp
2026-08-26,совместимость по дате рождения,500,6,Тест любви - Совместимость,com.koshina.lovematch,https://www.rustore.ru/catalog/app/com.koshina.lovematch,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F
2026-08-26,совместимость по дате рождения,500,7,Натальная карта рассчитать с расшифровкой онлайн,ru.mynatalchart.app,https://www.rustore.ru/catalog/app/ru.mynatalchart.app,"4,9",no,semantic_or_metadata_match,"4,9",52,unknown,1 тыс +,24 июн 2026,6,"Натальная карта — ваш личный астрологический портрет, рассчитанный по дате, времени и месту рождения. Приложение помогает лучше понять себя: характер,",Точное long-tail title,Только 1 тыс+ установок,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/ru.mynatalchart.app
2026-08-26,совместимость по дате рождения,500,8,Гороскоп: Совместимость Знаков Зодиака,com.notisplay.goroskop,https://www.rustore.ru/catalog/app/com.notisplay.goroskop,unknown,no,partial_title_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,Top-10 visibility for the exact query.,No rating visible in search; detail listing not in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F
2026-08-26,совместимость по дате рождения,500,9,Матрица Судьбы. Психоматрица,com.matricasudbu.app.matrica_sudbu,https://www.rustore.ru/catalog/app/com.matricasudbu.app.matrica_sudbu,"5,0",no,semantic_or_metadata_match,"5,0",783,752,7 тыс +,2 авг 2026,8,"Приложение для расчета матрицы судьбы, матрицы совместимости и детской матрицы судьбы предназначено для тех, кто верит в нумерологию и хочет получить ","5,0 при 783 оценках","Нумерологический продукт, не natal/horoscope",see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F | listing: https://www.rustore.ru/catalog/app/com.matricasudbu.app.matrica_sudbu
2026-08-26,совместимость по дате рождения,500,10,Ведическая нумерология,ru.vedicnumerology.app,https://www.rustore.ru/catalog/app/ru.vedicnumerology.app,"5,0",no,semantic_or_metadata_match,unknown,unknown,unknown,unknown,unknown,unknown,Positioning inferred from visible RuStore title only.,"Visible rating 5,0 in search.",Detail metrics not audited in 25-app deep sample.,see rank 1,see rank 1,see rank 1,see rank 1,see rank 1,68,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH rank / LOW detail,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BF%D0%BE+%D0%B4%D0%B0%D1%82%D0%B5+%D1%80%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F
2026-08-26,совместимость натальных карт,500,1,Анима: Натальная карта и совместимость,com.kundalini.astroapp,https://www.rustore.ru/catalog/app/com.kundalini.astroapp,unknown,no,partial_title_match,unknown,unknown,unknown,до 1 тыс,10 авг 2026,4,"Почему одни решения даются легко, а другие — через силу? Узнай, что говорят звёзды именно о тебе. Анима — твой персональный помощник по ведической аст",№1 по «совместимость натальных карт»,Нет видимого рейтинга,Анима: Натальная карта и совместимость,"HYPOTHESIS: №1 Anima имеет exact natal+compatibility title, но до 1 тыс, без рейтинга и с 4 screenshots.","Deep compatibility is a real MEOU feature across love, friendship, family and work.",Нужен сильный preview результата и прозрачный Premium boundary.,Title/short coverage if chosen; screenshot two charts; polished input UX; 50+ positive ratings; monitor exact SERP weekly.,75,QUICK WIN,EVIDENCE for live rank/listing facts; HYPOTHESIS for ranking reason,HIGH facts / MEDIUM inference,RuStore live search: https://www.rustore.ru/catalog/search?query=%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C+%D0%BD%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85+%D0%BA%D0%B0%D1%80%D1%82 | listing: https://www.rustore.ru/catalog/app/com.kundalini.astroapp
